"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Tipo de Armas","latitud-longitud"
"288,334",,"0","0","0","05315","GUADALUPE","ANTIOQUIA","NORTE DE ANTIOQUIA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-75.22591303 6.861576325)"
"288,336",,"0","0","0","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-73.45784764 10.21890277)"
"288,337",,"0","0","0","17662","SAMANA","CALDAS","EJE CAFETERO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO","0","0","0","0","0","0","0","0","0",,"OCULTAMIENTO DE CADÁVER","6","ARMA DE FUEGO","POINT (-74.992263 5.41308)"
"288,339",,"0","0","0","13222","CLEMENCIA","BOLIVAR","CANAL DEL DIQUE","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,"OCULTAMIENTO DE CADÁVER","5","ND","POINT (-75.31446653 10.55663696)"
"288,340",,"0","0","0","20011","AGUACHICA","CESAR","MAGDALENA MEDIO","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-73.6227405 8.248735219)"
"288,342",,"0","0","0","00000","SIN INFORMACION","SIN INFORMACION","SIN INFORMACION","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"18","ND","POINT (-72 4)"
"288,343",,"0","0","0","47980","ZONA BANANERA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","2","0","0",,,"8","ND","POINT (-74.17798317 10.79634658)"
"288,345","CR014006","0","1","21","73067","ATACO","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","1","0",,,"4","ND","POINT (-75.61373257 3.37749064)"
"288,347",,"0","11","25","73408","LERIDA","TOLIMA","NORTE DEL TOLIMA","INTERCEPTACIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.910716 4.862046)"
"288,349",,"1,958","0","0","76250","EL DOVIO","VALLE DEL CAUCA","NORTE DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"13","ND","POINT (-76.28762701 4.539979729)"
"288,350",,"1,958","2","0","76122","CAICEDONIA","VALLE DEL CAUCA","CENTRO DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","7","0","0",,,"4","ND","POINT (-75.83672567 4.308997973)"
"288,351",,"1,958","2","6","76736","SEVILLA","VALLE DEL CAUCA","CENTRO DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","5",,,"5","ARMA CORTO PUNZANTE","POINT (-75.88818163 4.193411919)"
"288,352",,"1,958","2","7","76736","SEVILLA","VALLE DEL CAUCA","CENTRO DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.88818163 4.193411919)"
"288,353","CR007235","1,958","3","2","73483","NATAGAIMA","TOLIMA","SUR DEL TOLIMA","INCURSIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"10","ARMA CORTO PUNZANTE","POINT (-75.12200999 3.540518203)"
"288,354",,"1,958","4","3","73270","FALAN","TOLIMA","NORTE DEL TOLIMA","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.01408348 5.031559629)"
"288,355",,"1,958","6","21","76736","SEVILLA","VALLE DEL CAUCA","CENTRO DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-75.88818163 4.193411919)"
"288,356",,"1,958","6","22","19212","CORINTO","CAUCA","NORTE DEL CAUCA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"6","ND","POINT (-76.20964569 3.136753606)"
"288,357",,"1,958","7","0","73585","PURIFICACION","TOLIMA","SUR DEL TOLIMA","RUTA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"14","ND","POINT (-74.7722131 3.896491313)"
"288,358",,"1,958","7","0","73226","CUNDAY","TOLIMA","SUMAPAZ","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-74.68936908 3.98252395)"
"288,359",,"1,958","8","0","63130","CALARCA","QUINDIO","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"15","ND","POINT (-75.65674719 4.467879428)"
"288,360",,"1,958","8","9","73024","ALPUJARRA","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"5","ND","POINT (-74.88460145 3.455037257)"
"288,361",,"1,958","9","0","05585","PUERTO NARE","ANTIOQUIA","MAGDALENA MEDIO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-74.583012 6.186025)"
"288,362",,"1,959","1","0","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.93894233 3.931054383)"
"288,363","CR008516","1,959","2","14","76736","SEVILLA","VALLE DEL CAUCA","CENTRO DEL VALLE","RUTA","BANDOLERISMO","BANDOLERISMO CONSERVADOR","0","0","0","0","0","0","0","0","0",,,"14","ND","POINT (-75.88818163 4.193411919)"
"288,364",,"1,959","3","0","41006","ACEVEDO","HUILA","SUR DEL HUILA","ASALTO","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.99664184 1.709114446)"
"288,365",,"1,959","3","0","05031","AMALFI","ANTIOQUIA","NORDESTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","3","0","0",,,"6","ND","POINT (-74.9812393 6.977788843)"
"288,366","CR041178","1,959","3","0","05604","REMEDIOS","ANTIOQUIA","NORDESTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","MATERIAL INCENDIARIO","POINT (-74.55865652 6.997267375)"
"288,367",,"1,959","3","15","63130","CALARCA","QUINDIO","EJE CAFETERO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","1","0","0","0","0","0","0","0",,,"6","ND","POINT (-75.65674719 4.467879428)"
"288,368","CR041179","1,959","3","19","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","3","0","0",,,"6","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-76.55293293 2.891563339)"
"288,369",,"1,959","4","7","63401","LA TEBAIDA","QUINDIO","EJE CAFETERO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.81927335 4.426884849)"
"288,370",,"1,959","4","19","63212","CORDOBA","QUINDIO","EJE CAFETERO","RETENCIÓN/EJECUCIÓN","BANDOLERISMO","BANDOLERISMO LIBERAL","0","0","0","0","0","0","0","0","1",,,"4","ARMA CORTO PUNZANTE","POINT (-75.65132308 4.395975176)"
"288,371",,"1,959","4","19","05579","PUERTO BERRIO","ANTIOQUIA","MAGDALENA MEDIO","RUTA","BANDOLERISMO","BANDOLERISMO CONSERVADOR","0","0","0","0","0","0","0","0","0",,,"14","ND","POINT (-74.5287421 6.481922267)"
"288,372",,"1,959","4","26","73124","CAJAMARCA","TOLIMA","NORTE DEL TOLIMA","RUTA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"10","ND","POINT (-75.44477939 4.397336176)"
"288,373",,"1,959","5","0","05585","PUERTO NARE","ANTIOQUIA","MAGDALENA MEDIO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-74.70317722 6.126539139)"
"288,374",,"1,959","5","9","73624","ROVIRA","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"25","ND","POINT (-75.34758364 4.216730954)"
"288,375",,"1,959","5","29","05579","PUERTO BERRIO","ANTIOQUIA","MAGDALENA MEDIO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-74.5287421 6.481922267)"
"288,376",,"1,959","7","27","19050","ARGELIA","CAUCA","PATIA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,"OCULTAMIENTO DE CADÁVER","4","ND","POINT (-77.23558959 2.46383187)"
"288,377",,"1,959","7","31","47000","SIN INFORMACION","MAGDALENA",,"ASALTO","BANDOLERISMO","BANDOLERISMO LIBERAL","0","0","0","0","0","0","1","1","0",,,"4","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-74.26175733 10.24738355)"
"288,378",,"1,959","7","31","73686","SANTA ISABEL","TOLIMA","NORTE DEL TOLIMA","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"5","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.20069946 4.740827622)"
"288,379",,"1,959","8","0","73861","VENADILLO","TOLIMA","NORTE DEL TOLIMA","RUTA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"15","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-74.92089886 4.70988172)"
"288,380",,"1,959","8","5","68255","EL PLAYON","SANTANDER","PROVINCIA DE SOTO","ASALTO","BANDOLERISMO","OTRO","0","0","0","0","0","0","2","0","0",,,"7","ARMA DE FUEGO","POINT (-73.18158192 7.524284721)"
"288,381",,"1,959","8","13","63190","CIRCASIA","QUINDIO","EJE CAFETERO","RETENCIÓN/EJECUCIÓN","BANDOLERISMO","NO IDENTIFICADO","0","1","0","0","0","0","1","0","0",,,"7","ARMA DE FUEGO","POINT (-75.66688449 4.604845344)"
"288,382",,"1,959","10","0","73217","COYAIMA","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"4","ND","POINT (-75.14720213 3.775490271)"
"288,383",,"1,960","0","0","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-76.03250379 4.02840797)"
"288,384",,"1,960","0","0","73067","ATACO","TOLIMA","SUR DEL TOLIMA","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","1","0",,,"7","ARMA DE FUEGO","POINT (-75.61373257 3.37749064)"
"288,385","CR044163","1,960","0","0","68861","VELEZ","SANTANDER","PROVINCIA DE VELEZ","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"11","ND","POINT (-73.74938397 6.204324231)"
"288,386",,"1,960","0","0","05501","OLAYA","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.77567097 6.611418083)"
"288,387",,"1,960","1","0","05306","GIRALDO","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"4","ND","POINT (-75.952158 6.680808)"
"288,388",,"1,960","1","0","05306","GIRALDO","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.952158 6.680808)"
"288,389",,"1,960","1","5","66075","BALBOA","RISARALDA","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.94275386 4.918349676)"
"288,390",,"1,960","1","7","76895","ZARZAL","VALLE DEL CAUCA","NORTE DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"12","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-76.05065336 4.35359875)"
"288,391",,"1,960","1","23","73283","FRESNO","TOLIMA","NORTE DEL TOLIMA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","0","0","0","0","0","0","0","0",,,"4","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.05228995 5.186694812)"
"288,392",,"1,960","1","24","66687","SANTUARIO","RISARALDA","EJE CAFETERO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","2","0","0",,,"7","ND","POINT (-76.02286946 5.076100313)"
"288,393",,"1,960","1","25","66687","SANTUARIO","RISARALDA","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-76.02286946 5.076100313)"
"288,394",,"1,960","1","26","73504","ORTEGA","TOLIMA","SUR DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.31762774 3.962096253)"
"288,395","CR044152","1,960","4","8","41524","PALERMO","HUILA","NORTE DEL HUILA","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"5","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.44066118 2.914491967)"
"288,396",,"1,960","4","8","41524","PALERMO","HUILA","NORTE DEL HUILA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","2","0","0",,,"6","ND","POINT (-75.434329 2.888246)"
"288,397",,"1,960","4","9","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-76.06033237 3.96472659)"
"288,398",,"1,960","4","21","05138","CAÑASGORDAS","ANTIOQUIA","OCCIDENTE ANTIOQUEÑO","RUTA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","3","0","0",,,"5","ND","POINT (-76.02689632 6.814950023)"
"288,399","CR044155","1,960","5","29","76248","EL CERRITO","VALLE DEL CAUCA","SUR DEL VALLE","RETENCIÓN/EJECUCIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"11","ARMA CORTO PUNZANTE","POINT (-76.1922808 3.665086498)"
"288,400",,"1,960","7","21","17867","VICTORIA","CALDAS","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.83622502 5.447542859)"
"288,401",,"1,960","7","24","73854","VALLE DE SAN JUAN","TOLIMA","SUR DEL TOLIMA","INTERCEPTACIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","7","0","0",,,"6","ND","POINT (-75.115669 4.197494)"
"288,402","CR044156","1,960","8","0","73001","IBAGUE","TOLIMA","NORTE DEL TOLIMA","RETÉN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"8","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.252591 4.451921427)"
"288,403",,"1,960","8","5","76020","ALCALA","VALLE DEL CAUCA","NORTE DEL VALLE","INTERCEPTACIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.78297932 4.6788971)"
"288,404",,"1,960","8","6","50313","GRANADA","META","ARIARI GUAYABERO","DESCONOCIDA","BANDOLERISMO","BANDOLERISMO LIBERAL","0","0","0","0","0","0","0","0","0",,,"12","ARMA DE FUEGO","POINT (-73.7611547 3.441051399)"
"288,405",,"1,960","8","19","66383","LA CELIA","RISARALDA","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.00822678 4.988127679)"
"288,406",,"1,960","8","23","76497","OBANDO","VALLE DEL CAUCA","NORTE DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.9491997 4.597588666)"
"288,407",,"1,960","9","0","50683","SAN JUAN DE ARAMA","META","ARIARI GUAYABERO","DESCONOCIDA","GUERRILLA","GUERRILLA COMUNISTA","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-73.875832 3.373728)"
"288,408",,"1,960","9","30","68572","PUENTE NACIONAL","SANTANDER","PROVINCIA DE VELEZ","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","19","0","0",,,"8","ARMA DE FUEGO","POINT (-73.677554 5.87836)"
"288,409",,"1,960","10","1","68861","VELEZ","SANTANDER","PROVINCIA DE VELEZ","RETENCIÓN/EJECUCIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"4","ARMA DE FUEGO","POINT (-73.69057256 6.00741043)"
"288,410",,"1,960","12","13","05642","SALGAR","ANTIOQUIA","SUROESTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","OTRO","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-75.98137251 5.970502334)"
"288,411",,"1,961","0","0","25000","SIN INFORMACION","CUNDINAMARCA",,"ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-72 5.757799373)"
"288,413",,"1,961","1","0","73043","ANZOATEGUI","TOLIMA","NORTE DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"4","ND","POINT (-75.09437851 4.579843639)"
"288,414",,"1,961","1","24","05736","SEGOVIA","ANTIOQUIA","NORDESTE ANTIOQUEÑO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"12","ND","POINT (-74.62163926 7.26692339)"
"288,415","CR010229","1,961","3","0","05000","SIN INFORMACION","ANTIOQUIA",,"ASALTO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"8","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.50455704 6.702032125)"
"288,416",,"1,961","3","1","66687","SANTUARIO","RISARALDA","EJE CAFETERO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.02286946 5.076100313)"
"288,417",,"1,961","3","12","73001","IBAGUE","TOLIMA","NORTE DEL TOLIMA","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","2","0","0",,,"6","ND","POINT (-75.252591 4.451921427)"
"288,418",,"1,961","3","16","25580","PULI","CUNDINAMARCA","ALTIPLANO CUNDIBOYACENSE","ASALTO","BANDOLERISMO","BANDOLERISMO REVOLUCIONARIO","0","0","0","0","0","0","0","0","0",,,"7","ND","POINT (-74.68074404 4.691336253)"
"288,419",,"1,961","4","0","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.61103107 6.257590259)"
"288,420","CR010231","1,961","4","18","73861","VENADILLO","TOLIMA","NORTE DEL TOLIMA","RETENCIÓN/EJECUCIÓN","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","12",,,"12","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-74.92089886 4.70988172)"
"288,421",,"1,961","4","19","73861","VENADILLO","TOLIMA","NORTE DEL TOLIMA","ASALTO","BANDOLERISMO","BANDOLERISMO REVOLUCIONARIO","0","0","0","0","0","0","0","0","0",,,"20","ND","POINT (-74.92089886 4.70988172)"
"288,422",,"1,961","4","21","63548","PIJAO","QUINDIO","EJE CAFETERO","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"11","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-75.68330417 4.30397934)"
"288,423","CR010232","1,961","4","21","63548","PIJAO","QUINDIO","EJE CAFETERO","SICARIATO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"8","ARMA DE FUEGO - ARTEFACTO EXPLOSIVO","POINT (-75.68330417 4.30397934)"
"288,424",,"1,961","5","0","76122","CAICEDONIA","VALLE DEL CAUCA","CENTRO DEL VALLE","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"5","ARMA DE FUEGO","POINT (-75.83672567 4.308997973)"
"288,425",,"1,961","5","0","63130","CALARCA","QUINDIO","EJE CAFETERO","DESCONOCIDA","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","0","1","0",,,"7","ND","POINT (-75.65674719 4.467879428)"
"288,426",,"1,961","5","0","76834","TULUA","VALLE DEL CAUCA","CENTRO DEL VALLE","ASALTO","BANDOLERISMO","NO IDENTIFICADO","0","0","0","0","0","0","1","0","0",,,"4","ND","POINT (-76.03250379 4.02840797)"
